MOF,MOFid,CO2_capacity_001,CO2_capacity_005,CO2_capacity_01,CO2_capacity_05,CO2_capacity_25,metal_node,organic_linker
hMOF-6002147,N=NC(=CC(=O)[O-])C1=CC(=O)ON[N]1.N=NC1CC2(CCC1(C(=O)[O-])C1(C2(N=N)[N]NN[N]1)N=N)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6002147,0.0583558,0.23924,0.447895,1.28533,2.34343,[V],"['N=NC(=CC(=O)[O-])C1=CC(=O)ON[N]1', 'N=NC1CC2(CCC1(C(=O)[O-])C1(C2(N=N)[N]NN[N]1)N=N)C(=O)[O-]', '[O]']"
hMOF-6000863,[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)C#CC(=O)[O-].[O].[V] MOFid-v1.rna.cat1;6000863,0.00677336,0.0287868,0.0604984,0.339746,1.01046,[V],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O-]C(=O)C#CC(=O)[O-]', '[O]']"
hMOF-6001215,[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6001215,0.0168529,0.0643029,0.148404,0.674772,3.68965,[V],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O-]C(=O)C(=O)[O-]', '[O]']"
hMOF-6000583,Fc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])c(F)c(cc1)F.[O-]C(=O)C#CC#CC(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6000583,0.857776,2.77396,3.54863,4.56474,5.32752,[V],"['Fc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])c(F)c(cc1)F', '[O-]C(=O)C#CC#CC(=O)[O-]', '[O]']"
hMOF-1002927,CCCC1=C(CCC)c2c([C]=C1C(=O)[O-])c1C=[C]c3c(-c1cc2CCC)cc(cc3CCC)C(=O)[O-].CCCc1cc(c2ccc(c(c2)CCC)C(=O)[O-])c(c(c1c1ccc(c(c1)CCC)C(=O)[O-])CCC)CCC.[O].[V] MOFid-v1.rna.cat0,1.93679,3.05067,3.29968,5.19512,6.50332,[V],"['CCCC1=C(CCC)c2c([C]=C1C(=O)[O-])c1C=[C]c3c(-c1cc2CCC)cc(cc3CCC)C(=O)[O-]', 'CCCc1cc(c2ccc(c(c2)CCC)C(=O)[O-])c(c(c1c1ccc(c(c1)CCC)C(=O)[O-])CCC)CCC', '[O]']"
hMOF-1001327,N#CC(=C(C(=O)[O-])C#N)C=CC(=O)[O-].N#CC(=CC=CC(=O)[O-])C(=O)[O-].[O].[V] MOFid-v1.rna.cat0,0.0263252,0.138271,0.273731,1.53888,5.84369,[V],"['N#CC(=C(C(=O)[O-])C#N)C=CC(=O)[O-]', 'N#CC(=CC=CC(=O)[O-])C(=O)[O-]', '[O]']"
hMOF-6003561,N#CC12C3C4C2(C2C1C3(C42)C#CC(=O)[O-])C#CC(=O)[O-].N#Cc1cc2cc(C#N)c3c(c2cc1C(=O)[O-])cc(c1c3cc(cc1C#N)C(=O)[O-])C#N.[O].[V] MOFid-v1.rna.cat0;6003561,0.463101,1.40455,2.22846,4.18501,7.52469,[V],"['N#CC12C3C4C2(C2C1C3(C42)C#CC(=O)[O-])C#CC(=O)[O-]', 'N#Cc1cc2cc(C#N)c3c(c2cc1C(=O)[O-])cc(c1c3cc(cc1C#N)C(=O)[O-])C#N', '[O]']"
hMOF-1002642,[CH2]COc1cc(C#CC(=O)[O-])cc(c1C#CC(=O)[O-])O.CCOc1cc(OCC)c2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])cccc1OCC.[O].[V] MOFid-v1.UNKNOWN.cat0,1.45118,2.34052,2.76254,3.76792,4.75102,[V],"['[CH2]COc1cc(C#CC(=O)[O-])cc(c1C#CC(=O)[O-])O', 'CCOc1cc(OCC)c2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])cccc1OCC', '[O]']"
hMOF-6000701,CCCOc1cc(ccc1[C][O])C(=O)[O-].[O].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6000701,0.0164679,0.088636,0.156687,0.948841,4.534,[V],"['CCCOc1cc(ccc1[C][O])C(=O)[O-]', '[O]', '[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O]']"
hMOF-6002235,[O-]C(=O)C#CC#CC(=O)[O-].[O-]C(=O)C12CCC(CC1)(CC2)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6002235,0.0190393,0.0769618,0.159019,0.790534,3.68612,[V],"['[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)C12CCC(CC1)(CC2)C(=O)[O-]', '[O]']"
hMOF-6003750,CCCOC12C3(C#CC(=O)[O-])C4C2(C2(C1(C3C42)OCCC)C#CC(=O)[O-])OCCC.CCCO[C]1[C](OCCC)C2(C1C(C2([CH])OCCC)(OCCC)[C]C#CC(=O)[O-])C#CC(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6003750,0.110639,0.474886,0.88511,2.50363,4.86479,[V],"['CCCOC12C3(C#CC(=O)[O-])C4C2(C2(C1(C3C42)OCCC)C#CC(=O)[O-])OCCC', 'CCCO[C]1[C](OCCC)C2(C1C(C2([CH])OCCC)(OCCC)[C]C#CC(=O)[O-])C#CC(=O)[O-]', '[O]']"
hMOF-1003140,N#Cc1c(C#N)c2c3cc(cc(c3c(cc2c2c1ccc(c2C#N)C(=O)[O-])C#N)C#N)C(=O)[O-].N#Cc1cc2c(C(=O)[O-])c(C#N)ccc2c2c1c(C#N)c(C#N)c(c2)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0,0.640717,1.96042,2.6094,4.12939,5.56137,[V],"['N#Cc1c(C#N)c2c3cc(cc(c3c(cc2c2c1ccc(c2C#N)C(=O)[O-])C#N)C#N)C(=O)[O-]', 'N#Cc1cc2c(C(=O)[O-])c(C#N)ccc2c2c1c(C#N)c(C#N)c(c2)C(=O)[O-]', '[O]']"
hMOF-6000771,N#CC1C(C#N)c2c1c(ccc2C(=O)[O-])C(=O)[O-].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6000771,0.0709111,0.275687,0.533588,1.59445,3.66818,[V],"['N#CC1C(C#N)c2c1c(ccc2C(=O)[O-])C(=O)[O-]', '[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O]']"
hMOF-6004475,N#CC(=CC(=O)[O-])C=C(C(=O)[O-])C#N.N#Cc1cc(C(=O)[O-])c(cc1c1nnc(nn1)c1ccc(c(c1C#N)C#N)C(=O)[O-])C#N.[O].[V] MOFid-v1.rna.cat0;6004475,0.0629853,0.336593,0.620951,2.08372,7.27825,[V],"['N#CC(=CC(=O)[O-])C=C(C(=O)[O-])C#N', 'N#Cc1cc(C(=O)[O-])c(cc1c1nnc(nn1)c1ccc(c(c1C#N)C#N)C(=O)[O-])C#N', '[O]']"
hMOF-1001012,Cc1cc(ccc1N=Nc1ccc(c(c1)C)C(=O)[O-])C(=O)[O-].[O-]C(=O)C=C(C(=O)[O-])C.[O].[V] MOFid-v1.rna.cat0,0.0593398,0.277442,0.588472,2.1734,5.12181,[V],"['Cc1cc(ccc1N=Nc1ccc(c(c1)C)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)C=C(C(=O)[O-])C', '[O]']"
hMOF-6001946,N#CC(=CC#CC(=O)[O-])C#CC(=O)[O-].[O-]C(=O)C#CC=CC#CC(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6001946,0.00569264,0.0338971,0.0758156,0.388652,2.0108,[V],"['N#CC(=CC#CC(=O)[O-])C#CC(=O)[O-]', '[O-]C(=O)C#CC=CC#CC(=O)[O-]', '[O]']"
hMOF-6003846,CCC1=C(C=CC(=[C]1)C=Cc1ccc(c(c1CC)CC)C(=O)[O-])C(=O)[O-].CCc1c(ccc(c1CC)C#CC(=O)[O-])C#CC(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6003846,0.044677,0.224986,0.408338,2.15634,8.10222,[V],"['CCC1=C(C=CC(=[C]1)C=Cc1ccc(c(c1CC)CC)C(=O)[O-])C(=O)[O-]', 'CCc1c(ccc(c1CC)C#CC(=O)[O-])C#CC(=O)[O-]', '[O]']"
hMOF-6003955,ClC(=Cc1ccc(cc1)C(=O)[O-])c1ccc(c(c1Cl)Cl)C(=O)[O-].[O-]C(=O)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6003955,0.497276,1.92338,2.85263,5.03468,6.1628,[V],"['ClC(=Cc1ccc(cc1)C(=O)[O-])c1ccc(c(c1Cl)Cl)C(=O)[O-]', '[O-]C(=O)C(=O)[O-]', '[O]']"
hMOF-6002931,[O-]C(=O)C12C3C4C1C1(C2C3(C41C(=O)[O-])Cl)Cl.[O-]C(=O)C=CC(=CC(=O)[O-])Cl.[O-]C(=O)[CH]C=C([C]C(=O)[O-])Cl.[O-]C(=O)[C]C=C[C]C(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6002931,0.0451181,0.176005,0.373788,1.72365,3.62006,[V],"['[O-]C(=O)C12C3C4C1C1(C2C3(C41C(=O)[O-])Cl)Cl', '[O-]C(=O)C=CC(=CC(=O)[O-])Cl', '[O-]C(=O)[CH]C=C([C]C(=O)[O-])Cl', '[O-]C(=O)[C]C=C[C]C(=O)[O-]', '[O]']"
hMOF-6004366,Cc1cc(C(=O)[O-])c(cc1C#Cc1ccc(c(c1)C)C(=O)[O-])C.[O-]C(=O)c1ccc(c(c1)C)c1nnc(nn1)c1cc(C)c(cc1C)C(=O)[O-].[O].[V] MOFid-v1.UNKNOWN.cat0;6004366,0.0228971,0.150155,0.255762,1.45918,5.62506,[V],"['Cc1cc(C(=O)[O-])c(cc1C#Cc1ccc(c(c1)C)C(=O)[O-])C', '[O-]C(=O)c1ccc(c(c1)C)c1nnc(nn1)c1cc(C)c(cc1C)C(=O)[O-]', '[O]']"
hMOF-6001696,CCCOC(=CC#CC(=O)[O-])C#CC(=O)[O-].[O-]C(=O)C=CC=CC(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6001696,0.0194779,0.0920772,0.183396,0.98553,5.40802,[V],"['CCCOC(=CC#CC(=O)[O-])C#CC(=O)[O-]', '[O-]C(=O)C=CC=CC(=O)[O-]', '[O]']"
hMOF-1002671,Oc1cc(O)c2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])c(O)c(cc1)O.Oc1cc(ccc1N=Nc1ccc(c(c1O)O)C(=O)[O-])C(=O)[O-].[O].[V] MOFid-v1.UNKNOWN,0.736845,1.45731,2.16011,3.36286,5.76002,[V],"['Oc1cc(O)c2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])c(O)c(cc1)O', 'Oc1cc(ccc1N=Nc1ccc(c(c1O)O)C(=O)[O-])C(=O)[O-]', '[O]']"
hMOF-1000991,CCC(=C(C(=O)[O-])CC)C(=O)[O-].CCc1cc(C(=O)[O-])c(cc1C#Cc1cc(CC)c(c(c1CC)CC)C(=O)[O-])CC.[O].[V] MOFid-v1.rna.cat0,1.58866,2.83859,3.21895,4.25206,4.66488,[V],"['CCC(=C(C(=O)[O-])CC)C(=O)[O-]', 'CCc1cc(C(=O)[O-])c(cc1C#Cc1cc(CC)c(c(c1CC)CC)C(=O)[O-])CC', '[O]']"
hMOF-1001623,[O-]C(=O)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0,0.00524334,0.0197634,0.0465851,0.242605,0.833893,[V],"['[O-]C(=O)C(=O)[O-]', '[O]']"
hMOF-1001505,[O-]C(=O)C=CC(=C(C(=O)[O-])C)C.[O-]C(=O)C=CC(=CC(=O)[O-])C.[O].[V] MOFid-v1.rna.cat0,0.0939941,0.406942,0.785111,2.6417,6.07728,[V],"['[O-]C(=O)C=CC(=C(C(=O)[O-])C)C', '[O-]C(=O)C=CC(=CC(=O)[O-])C', '[O]']"
hMOF-1001451,[O-]C(=O)C#Cc1ccc(c(c1)Cl)C#CC(=O)[O-].[O-]C(=O)C=CC(=C(C(=O)[O-])Cl)Cl.[O].[V] MOFid-v1.rna.cat0,0.0203577,0.106666,0.195731,1.02955,5.04448,[V],"['[O-]C(=O)C#Cc1ccc(c(c1)Cl)C#CC(=O)[O-]', '[O-]C(=O)C=CC(=C(C(=O)[O-])Cl)Cl', '[O]']"
hMOF-6002710,[O-]C(=O)C#CC12CC(Cl)(Cl)C(C(C1Cl)Cl)(C(C2Cl)(Cl)Cl)C#CC(=O)[O-].[O-]C(=O)C12CC(Cl)C(C(C1Cl)Cl)(C(C2(Cl)Cl)(Cl)Cl)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6002710,0.0831748,0.371506,0.755908,2.48057,3.51582,[V],"['[O-]C(=O)C#CC12CC(Cl)(Cl)C(C(C1Cl)Cl)(C(C2Cl)(Cl)Cl)C#CC(=O)[O-]', '[O-]C(=O)C12CC(Cl)C(C(C1Cl)Cl)(C(C2(Cl)Cl)(Cl)Cl)C(=O)[O-]', '[O]']"
hMOF-6004376,[O-]C(=O)c1ccc(cc1O)C#Cc1ccc(c(c1O)O)C(=O)[O-].[O-]C(=O)c1ccc(cc1O)c1nnc(nn1)c1cc(O)c(c(c1)O)C(=O)[O-].[O].[V] MOFid-v1.UNKNOWN.cat1;6004376,0.215052,0.729502,1.19238,2.52582,4.22505,[V],"['[O-]C(=O)c1ccc(cc1O)C#Cc1ccc(c(c1O)O)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1O)c1nnc(nn1)c1cc(O)c(c(c1)O)C(=O)[O-]', '[O]']"
hMOF-6000637,[O-]C(=O)C#CC#CC(=O)[O-].[O-]C(=O)c1ccc2c(c1)c1ccc3c(c1cc2)cc(cc3)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6000637,0.475411,1.61088,2.45408,4.9334,8.97932,[V],"['[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)c1ccc3c(c1cc2)cc(cc3)C(=O)[O-]', '[O]']"
hMOF-6002770,[O-]C(=O)C12C3C4C2(C2C1C3(C42C(=O)[O-])c1ccccc1)c1ccccc1.[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6002770,0.0936932,0.428686,0.834864,2.76456,4.47093,[V],"['[O-]C(=O)C12C3C4C2(C2C1C3(C42C(=O)[O-])c1ccccc1)c1ccccc1', '[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]', '[O]']"
hMOF-1001205,[O-]C(=O)C#Cc1cc(Br)c(c(c1)Br)C#CC(=O)[O-].[O-]C(=O)C=CC=[C]C(=O)[O-].[O].[V] MOFid-v1.rna.cat0,0.0316475,0.163253,0.298316,1.49348,5.93641,[V],"['[O-]C(=O)C#Cc1cc(Br)c(c(c1)Br)C#CC(=O)[O-]', '[O-]C(=O)C=CC=[C]C(=O)[O-]', '[O]']"
hMOF-6002864,Fc1c(C#Cc2ccc(c(c2)F)C(=O)[O-])cc(c(c1F)C(=O)[O-])F.[O-]C(=O)C12C3C4C1C1(C2C3(C41C(=O)[O-])F)F.[O].[V] MOFid-v1.rna.cat0;6002864,0.0269313,0.138966,0.271109,1.33023,5.10007,[V],"['Fc1c(C#Cc2ccc(c(c2)F)C(=O)[O-])cc(c(c1F)C(=O)[O-])F', '[O-]C(=O)C12C3C4C1C1(C2C3(C41C(=O)[O-])F)F', '[O]']"
hMOF-1002575,Oc1c(O)c(O)c2c(c1O)c(C(=O)[O-])c1c(c2C(=O)[O-])c(O)c(cc1)O.[O-]C(=O)C1=C(O)[C]=C(C(=C1)[O])C(=O)[O-].[O].[V] MOFid-v1.rna.cat0,0.881276,1.78131,2.0038,2.41798,2.98968,[V],"['Oc1c(O)c(O)c2c(c1O)c(C(=O)[O-])c1c(c2C(=O)[O-])c(O)c(cc1)O', '[O-]C(=O)C1=C(O)[C]=C(C(=C1)[O])C(=O)[O-]', '[O]']"
hMOF-1002786,CCOc1c(OCC)c(C(=O)[O-])c2c(c1OCC)c1c(c(c2)OCC)cc(c(c1OCC)C(=O)[O-])O[CH2].[CH2]Oc1cc(ccc1C(=O)[O-])C(=O)[O-].[O].[V] MOFid-v1.rna.cat0,1.24182,1.27887,1.61729,1.95714,2.1537,[V],"['CCOc1c(OCC)c(C(=O)[O-])c2c(c1OCC)c1c(c(c2)OCC)cc(c(c1OCC)C(=O)[O-])O[CH2]', '[CH2]Oc1cc(ccc1C(=O)[O-])C(=O)[O-]', '[O]']"
hMOF-6003609,[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)C#CC12C3C4C2(C2C1C3(C42C#CC(=O)[O-])Cl)Cl.[O].[V] MOFid-v1.rna.cat0;6003609,0.00956673,0.06052,0.106274,0.539273,2.90434,[V],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O-]C(=O)C#CC12C3C4C2(C2C1C3(C42C#CC(=O)[O-])Cl)Cl', '[O]']"
hMOF-6004685,[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1ccc(cc1)c1nnc(nn1)c1ccc(c(c1)N)C(=O)[O-].[O].[V] MOFid-v1.rna.cat1;6004685,0.179692,0.871441,1.52157,4.06497,6.12601,[V],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O-]C(=O)c1ccc(cc1)c1nnc(nn1)c1ccc(c(c1)N)C(=O)[O-]', '[O]']"
hMOF-6002454,Cc1cc(C(=O)[O-])c(cc1C#Cc1ccc(c(c1C)C)C(=O)[O-])C.[O-]C(=O)C#CC12CCC(CC1C)(C(C2C)(C)C)C#CC(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6002454,0.0409175,0.187359,0.408513,1.71241,6.49727,[V],"['Cc1cc(C(=O)[O-])c(cc1C#Cc1ccc(c(c1C)C)C(=O)[O-])C', '[O-]C(=O)C#CC12CCC(CC1C)(C(C2C)(C)C)C#CC(=O)[O-]', '[O]']"
hMOF-6003917,CC(=C(C(=O)[O-])C)C(=O)[O-].Cc1cc(C)c(c(c1)C(=O)[O-])C.[CH3].Cc1cc(ccc1C(=C(c1ccc(c(c1)C)C(=O)[O-])C)C)C(=O)[O-].O1C2C3C41O[C]3C1C35C2[C]2C43[C]1C1C3C2OC53O1.[O].[O].[O-]C(=O)c1cc(C)c(c(c1C)C)C.[V].[V]O[V]O[V] MOFid-v1.UNKNOWN.cat0;6003917,0.144719,0.613697,0.883974,1.8281,2.61986,[V],"['CC(=C(C(=O)[O-])C)C(=O)[O-]', 'Cc1cc(C)c(c(c1)C(=O)[O-])C', '[CH3]', 'Cc1cc(ccc1C(=C(c1ccc(c(c1)C)C(=O)[O-])C)C)C(=O)[O-]', 'O1C2C3C41O[C]3C1C35C2[C]2C43[C]1C1C3C2OC53O1', '[O]', '[O]', '[O-]C(=O)c1cc(C)c(c(c1C)C)C']"
hMOF-1001190,N#CC(=CC=CC(=O)[O-])C(=O)[O-].[O-]C(=O)C#CC(=O)[O-].[O].[V] MOFid-v1.rna.cat0,0.0270671,0.109485,0.267022,1.25725,4.80973,[V],"['N#CC(=CC=CC(=O)[O-])C(=O)[O-]', '[O-]C(=O)C#CC(=O)[O-]', '[O]']"
hMOF-1000017,N#Cc1cc(C(=O)[O-])c(cc1C(=O)[O-])C#N.N#Cc1cc(ccc1C(=O)[O-])C(=O)[O-].[O].[V] MOFid-v1.rna.cat0,0.0816861,0.352577,0.663031,2.43383,4.44084,[V],"['N#Cc1cc(C(=O)[O-])c(cc1C(=O)[O-])C#N', 'N#Cc1cc(ccc1C(=O)[O-])C(=O)[O-]', '[O]']"
hMOF-6002053,[O-]C(=O)C#Cc1cc(F)c(c(c1F)F)C#CC(=O)[O-].[O-]C(=O)C12CC(F)C(C(C1F)F)(C(C2F)F)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6002053,0.0344301,0.159034,0.294386,1.41874,5.05193,[V],"['[O-]C(=O)C#Cc1cc(F)c(c(c1F)F)C#CC(=O)[O-]', '[O-]C(=O)C12CC(F)C(C(C1F)F)(C(C2F)F)C(=O)[O-]', '[O]']"
hMOF-6002142,[CH2]C=CC=[C]C1(CC(C[CH])(CC[C]1C(=O)[O-])C(=O)[O-])c1ccccc1.[O-]C(=O)C=CC=CC(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6002142,0.108056,0.510152,0.674043,1.37942,1.96368,[V],"['[CH2]C=CC=[C]C1(CC(C[CH])(CC[C]1C(=O)[O-])C(=O)[O-])c1ccccc1', '[O-]C(=O)C=CC=CC(=O)[O-]', '[O]']"
hMOF-1002728,COC(=C(C(=O)[O-])[O])C=[C]C(=O)[O-].[CH3].COc1cc(OC)cc2c1c(C(=O)[O-])c1ccccc1c2C(=O)[O-].[O].[V] MOFid-v1.rna.cat0,2.19152,2.61392,2.8647,2.90139,2.90066,[V],"['COC(=C(C(=O)[O-])[O])C=[C]C(=O)[O-]', '[CH3]', 'COc1cc(OC)cc2c1c(C(=O)[O-])c1ccccc1c2C(=O)[O-]', '[O]']"
hMOF-6002107,[O-]C(=O)C12CCC(C(C1)Br)(C(C2)Br)C(=O)[O-].[O-]C(=O)C=CC(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6002107,0.0334347,0.185241,0.398309,0.95424,1.97493,[V],"['[O-]C(=O)C12CCC(C(C1)Br)(C(C2)Br)C(=O)[O-]', '[O-]C(=O)C=CC(=O)[O-]', '[O]']"
hMOF-6001547,N#CC(=CC#CC(=O)[O-])C#CC(=O)[O-].[O-]C(=O)C#CC=CC#CC(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6001547,0.00672767,0.0377784,0.0864247,0.381407,2.05479,[V],"['N#CC(=CC#CC(=O)[O-])C#CC(=O)[O-]', '[O-]C(=O)C#CC=CC#CC(=O)[O-]', '[O]']"
hMOF-6000315,N#Cc1cc(ccc1C#Cc1cc(C#N)c(c(c1)C#N)C(=O)[O-])C(=O)[O-].[O-]C(=O)C#CC#CC(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6000315,0.0430906,0.210939,0.337748,1.75605,5.6184,[V],"['N#Cc1cc(ccc1C#Cc1cc(C#N)c(c(c1)C#N)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)C#CC#CC(=O)[O-]', '[O]']"
hMOF-6003248,Nc1cc(C(=O)[O-])c(cc1c1cc(N)c(c(c1N)N)c1c(N)cc(c(c1N)N)C(=O)[O-])N.[O-]C(=O)C#CC12C3C4(C2C2(C1C3(C42C#CC(=O)[O-])N)N)N.[O].[V] MOFid-v1.rna.cat0;6003248,0.169749,0.682509,1.16158,2.40782,4.86076,[V],"['Nc1cc(C(=O)[O-])c(cc1c1cc(N)c(c(c1N)N)c1c(N)cc(c(c1N)N)C(=O)[O-])N', '[O-]C(=O)C#CC12C3C4(C2C2(C1C3(C42C#CC(=O)[O-])N)N)N', '[O]']"
hMOF-6004079,Fc1cc(C(=O)[O-])c(cc1C=Cc1ccc(c(c1)F)C(=O)[O-])F.[O-]C(=O)C#CC#CC#CC(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6004079,0.0150606,0.0702148,0.147756,0.731863,3.64629,[V],"['Fc1cc(C(=O)[O-])c(cc1C=Cc1ccc(c(c1)F)C(=O)[O-])F', '[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O]']"
hMOF-6002723,[O-]C(=O)C#CC12C(F)CC(C(C1F)F)(C(C2F)(F)F)C#CC(=O)[O-].[O-]C(=O)C#CC12CCC(C(C1F)F)(C(C2F)(F)F)C#CC(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6002723,0.0554691,0.228734,0.540976,2.00588,6.95558,[V],"['[O-]C(=O)C#CC12C(F)CC(C(C1F)F)(C(C2F)(F)F)C#CC(=O)[O-]', '[O-]C(=O)C#CC12CCC(C(C1F)F)(C(C2F)(F)F)C#CC(=O)[O-]', '[O]']"
hMOF-6004765,[CH2]CC1(C#CC(=O)[O-])C(C[C](C(C1c1ccccc1)c1ccccc1)C#CC(=O)[O-])c1ccccc1.[O-]C(=O)c1ccc(cc1)c1nnc(nn1)c1ccc(cc1)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6004765,0.0254953,0.115336,0.235798,0.993777,4.2217,[V],"['[CH2]CC1(C#CC(=O)[O-])C(C[C](C(C1c1ccccc1)c1ccccc1)C#CC(=O)[O-])c1ccccc1', '[O-]C(=O)c1ccc(cc1)c1nnc(nn1)c1ccc(cc1)C(=O)[O-]', '[O]']"
hMOF-1002415,N#Cc1cc2cc(C(=O)[O-])c(cc2cc1C(=O)[O-])C#N.[O-]C(=O)C=CC(=O)[O-].[O].[V] MOFid-v1.rna.cat0,0.123996,0.66904,1.24997,3.99667,5.8073,[V],"['N#Cc1cc2cc(C(=O)[O-])c(cc2cc1C(=O)[O-])C#N', '[O-]C(=O)C=CC(=O)[O-]', '[O]']"
hMOF-6001418,BrC(=CC#CC(=O)[O-])C#CC(=O)[O-].[O-]C(=O)C1=CC=C(C(=[C]1)Br)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6001418,0.0165048,0.075886,0.141726,0.816268,3.71016,[V],"['BrC(=CC#CC(=O)[O-])C#CC(=O)[O-]', '[O-]C(=O)C1=CC=C(C(=[C]1)Br)C(=O)[O-]', '[O]']"
hMOF-1000155,CCOC1C(OCC)c2c1c(ccc2C(=O)[O-])C(=O)O.CCOC1c2c(ccc(c2C1(OCC)OC[CH2])C(=O)[O-])C(=O)[O-].[O].[V] MOFid-v1.rna.cat0,0.00272314,0.00833962,0.0105522,0.0786307,0.34703,[V],"['CCOC1C(OCC)c2c1c(ccc2C(=O)[O-])C(=O)O', 'CCOC1c2c(ccc(c2C1(OCC)OC[CH2])C(=O)[O-])C(=O)[O-]', '[O]']"
hMOF-6003486,[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-].[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6003486,0.0213221,0.107463,0.209169,1.0887,5.32369,[V],"['[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-]', '[O]']"
hMOF-1001277,ClOC(=O)c1c(C2=[C]C=C([C]=C2)Cl)c(Cl)c(c(c1Cl)C1=[C]C=CC(=C1)Cl)C(=O)[O-].[O-]C(=O)[C]C=C([C]C(=O)[O-])Cl.[O].[V] MOFid-v1.rna.cat0,0.615102,0.973332,1.08288,1.09219,1.12759,[V],"['ClOC(=O)c1c(C2=[C]C=C([C]=C2)Cl)c(Cl)c(c(c1Cl)C1=[C]C=CC(=C1)Cl)C(=O)[O-]', '[O-]C(=O)[C]C=C([C]C(=O)[O-])Cl', '[O]']"
hMOF-1000149,[O-]C(=O)c1ccc(c2c1C(C2(N)N)(N)N)C(=O)[O-].[O-]C(=O)c1ccc(c2c1C(N)C2(N)N)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0,0.453379,1.12093,1.5402,2.21966,3.05254,[V],"['[O-]C(=O)c1ccc(c2c1C(C2(N)N)(N)N)C(=O)[O-]', '[O-]C(=O)c1ccc(c2c1C(N)C2(N)N)C(=O)[O-]', '[O]']"
hMOF-6000407,[O-]C(=O)C#CC#CC(=O)[O-].[O-]C(=O)C=CC=CC(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6000407,0.0121941,0.0518249,0.107308,0.50758,3.23052,[V],"['[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)C=CC=CC(=O)[O-]', '[O]']"
